x_value,total_1,total_2
6326,8234,4020
6327,8228,4022
6328,8236,4022
6329,8234,4028
6330,8235,4032
6331,8235,4034
6332,8243,4029
6333,8241,4034
6334,8239,4039
6335,8237,4035
6336,8237,4032
6337,8241,4031
6338,8236,4026
6339,8241,4032
6340,8236,4029
6341,8240,4031
6342,8248,4034
6343,8252,4036
6344,8249,4036
6345,8257,4035
6346,8253,4035
6347,8257,4030
6348,8257,4030
6349,8253,4033
6350,8253,4030
6351,8258,4026
6352,8260,4026
6353,8264,4021
6354,8259,4025
6355,8255,4031
6356,8255,4031
6357,8253,4035
6358,8249,4035
6359,8254,4035
6360,8255,4041
6361,8261,4042
6362,8268,4045
6363,8264,4045
6364,8264,4051
6365,8261,4053
6366,8263,4052
6367,8268,4057
6368,8263,4057
6369,8262,4055
6370,8270,4054
6371,8264,4060
6372,8263,4058
6373,8264,4053
6374,8266,4053
6375,8263,4052
6376,8269,4053
6377,8267,4058
6378,8266,4064
6379,8267,4064
6380,8270,4063
6381,8270,4060
6382,8275,4064
6383,8278,4059
6384,8281,4054
6385,8286,4051
6386,8294,4047
6387,8297,4042
6388,8298,4037
6389,8305,4032
6390,8303,4035
6391,8300,4031
6392,8308,4032
6393,8306,4029
6394,8311,4024
6395,8317,4028
6396,8321,4031
6397,8318,4032
6398,8315,4029
6399,8314,4025
6400,8322,4027
6401,8327,4032
6402,8324,4036
6403,8328,4037
6404,8327,4041
6405,8328,4044
6406,8333,4045
6407,8340,4045
6408,8346,4044
6409,8350,4040
6410,8349,4035
6411,8349,4030
6412,8355,4025
6413,8360,4026
6414,8363,4032
6415,8368,4037
6416,8367,4038
6417,8369,4037
6418,8363,4032
6419,8362,4036
6420,8364,4037
6421,8362,4038
6422,8363,4041
6423,8360,4036
6424,8360,4032
6425,8356,4033
6426,8356,4031
6427,8362,4030
6428,8367,4025
6429,8363,4026
6430,8370,4027
6431,8377,4023
6432,8378,4029
6433,8378,4032
6434,8377,4038
6435,8372,4040
6436,8372,4039
6437,8371,4036
6438,8368,4037
6439,8372,4040
6440,8371,4042
6441,8373,4046
6442,8379,4051
6443,8385,4052
6444,8383,4054
6445,8383,4055
6446,8379,4056
6447,8387,4056
6448,8384,4052
6449,8380,4052
6450,8379,4049
6451,8374,4055
6452,8376,4055
6453,8380,4061
6454,8382,4057
6455,8383,4057
6456,8385,4053
6457,8388,4056
6458,8389,4054
6459,8393,4055
6460,8397,4057
6461,8391,4063
6462,8392,4060
6463,8395,4063
6464,8394,4066
6465,8400,4061
6466,8394,4057
6467,8394,4054
6468,8389,4060
6469,8388,4056
6470,8386,4054
6471,8392,4052
6472,8400,4047
6473,8395,4051
6474,8398,4057
6475,8403,4061
6476,8407,4060
6477,8415,4063
6478,8413,4068
6479,8409,4074
6480,8417,4072
6481,8414,4078
6482,8417,4083
6483,8420,4081
6484,8424,4084
6485,8431,4079
6486,8437,4077
6487,8443,4079
6488,8441,4075
6489,8449,4078
6490,8450,4076
6491,8448,4072
6492,8450,4073
6493,8452,4068
6494,8452,4063
6495,8456,4068
6496,8464,4063
6497,8471,4068
6498,8467,4071
6499,8467,4071
6500,8469,4074
6501,8475,4072
6502,8472,4070
6503,8468,4075
6504,8472,4075
6505,8480,4078
6506,8481,4076
6507,8486,4072
6508,8494,4069
6509,8490,4068
6510,8494,4069
6511,8500,4075
6512,8500,4074
6513,8499,4075
6514,8503,4075
6515,8499,4071
6516,8504,4070
6517,8500,4066
6518,8504,4068
6519,8504,4064
6520,8502,4060
6521,8508,4060
6522,8516,4064
6523,8519,4068
6524,8525,4063
6525,8526,4067
6526,8521,4067
6527,8522,4071
6528,8523,4072
6529,8531,4068
6530,8531,4063
6531,8527,4066
6532,8531,4062
6533,8531,4063
6534,8538,4063
6535,8545,4069
6536,8545,4072
6537,8542,4073
6538,8548,4072
6539,8552,4070
6540,8557,4068
6541,8562,4067
6542,8559,4069
6543,8553,4066
6544,8551,4065
6545,8550,4063
6546,8552,4066
6547,8553,4062
6548,8561,4060
6549,8560,4058
6550,8557,4057
6551,8554,4052
6552,8549,4052
6553,8555,4055
6554,8554,4052
6555,8552,4048
6556,8549,4046
6557,8548,4048
6558,8554,4049
6559,8548,4046
6560,8545,4045
6561,8552,4050
6562,8555,4048
6563,8553,4043
6564,8554,4043
6565,8553,4038
6566,8559,4035
6567,8566,4038
6568,8570,4037
6569,8568,4041
6570,8565,4040
6571,8569,4037
6572,8569,4042
6573,8575,4039
6574,8572,4037
6575,8569,4043
6576,8572,4042
6577,8575,4043
6578,8582,4044
6579,8578,4047
6580,8572,4046
6581,8580,4047
6582,8588,4042
6583,8589,4039
6584,8593,4043
6585,8594,4047
6586,8599,4047
6587,8599,4045
6588,8599,4044
6589,8605,4050
6590,8602,4047
6591,8609,4051
6592,8617,4053
6593,8621,4058
6594,8628,4064
6595,8622,4065
6596,8619,4063
6597,8618,4062
6598,8618,4059
6599,8621,4058
6600,8625,4056
6601,8629,4060
6602,8623,4062
6603,8626,4061
6604,8625,4057
6605,8628,4052
6606,8633,4057
6607,8635,4061
6608,8633,4060
6609,8641,4059
6610,8638,4060
6611,8636,4062
6612,8638,4060
6613,8639,4063
6614,8647,4068
6615,8642,4074
6616,8648,4072
6617,8655,4067
6618,8660,4067
6619,8661,4067
6620,8655,4069
6621,8662,4075
6622,8662,4077
6623,8665,4082
6624,8671,4083
6625,8679,4080
6626,8682,4077
6627,8682,4076
6628,8685,4074
6629,8689,4073
6630,8695,4078
6631,8690,4074
6632,8686,4071
6633,8681,4077
6634,8682,4079
6635,8688,4085
6636,8691,4089
6637,8698,4095
6638,8703,4096
6639,8707,4093
6640,8709,4097
6641,8713,4097
6642,8715,4100
6643,8718,4096
6644,8712,4098
6645,8713,4093
6646,8714,4097
6647,8713,4095
6648,8718,4092
6649,8712,4091
6650,8707,4089
6651,8708,4094
6652,8714,4100
6653,8719,4098
6654,8715,4094
6655,8714,4095
6656,8720,4093
6657,8714,4097
6658,8719,4096
6659,8717,4094
6660,8716,4099
6661,8713,4097
6662,8718,4101
6663,8712,4106
6664,8710,4105
6665,8715,4105
6666,8710,4104
6667,8710,4105
6668,8705,4107
6669,8706,4111
6670,8701,4116
6671,8704,4118
6672,8703,4115
6673,8700,4115
6674,8708,4115
6675,8716,4117
6676,8713,4114
6677,8709,4119
6678,8715,4115
6679,8714,4117
6680,8714,4112
6681,8709,4114
6682,8714,4119
6683,8715,4125
6684,8715,4127
6685,8714,4124
6686,8717,4124
6687,8715,4123
6688,8718,4121
6689,8726,4117
6690,8725,4114
6691,8729,4118
6692,8726,4123
6693,8720,4127
6694,8721,4127
6695,8715,4128
6696,8712,4124
6697,8717,4126
6698,8715,4132
6699,8720,4127
6700,8725,4126
6701,8730,4123
6702,8737,4123
6703,8742,4127
6704,8747,4122
6705,8741,4117
6706,8741,4123
6707,8738,4123
6708,8735,4122
6709,8742,4127
6710,8746,4122
6711,8751,4127
6712,8752,4127
6713,8747,4129
6714,8746,4124
6715,8747,4130
6716,8744,4132
6717,8749,4129
6718,8752,4135
6719,8749,4137
6720,8746,4136
6721,8741,4133
6722,8743,4129
6723,8738,4132
6724,8736,4128
6725,8738,4133
6726,8741,4133
6727,8739,4139
6728,8741,4144
6729,8744,4143
6730,8742,4144
6731,8739,4147
6732,8736,4147
6733,8733,4148
6734,8736,4148
6735,8742,4154
6736,8748,4150
6737,8749,4150
6738,8754,4146
6739,8762,4142
6740,8766,4142
6741,8770,4144
6742,8768,4139
6743,8762,4137
6744,8766,4137
6745,8761,4141
6746,8764,4145
6747,8767,4143
6748,8772,4141
6749,8780,4147
6750,8781,4146
6751,8776,4152
6752,8773,4152
6753,8775,4155
6754,8776,4153
6755,8781,4158
6756,8785,4161
6757,8781,4156
6758,8778,4153
6759,8781,4157
6760,8783,4154
6761,8777,4158
6762,8776,4158
6763,8776,4154
6764,8770,4155
6765,8769,4152
6766,8763,4152
6767,8766,4147
6768,8771,4143
6769,8774,4144
6770,8772,4142
6771,8774,4140
6772,8771,4137
6773,8778,4141
6774,8780,4136
6775,8787,4136
6776,8787,4139
6777,8790,4142
6778,8795,4139
6779,8792,4143
6780,8788,4148
6781,8783,4151
6782,8791,4149
6783,8798,4148
6784,8801,4143
6785,8807,4139
6786,8812,4138
6787,8817,4143
6788,8816,4145
6789,8810,4145
6790,8814,4142
6791,8820,4147
6792,8819,4143
6793,8817,4142
6794,8812,4143
6795,8807,4138
6796,8808,4133
6797,8809,4130
6798,8815,4135
6799,8814,4141
6800,8821,4144
6801,8826,4149
6802,8832,4148
6803,8830,4152
6804,8835,4150
6805,8829,4155
6806,8831,4154
6807,8838,4156
6808,8836,4152
6809,8837,4154
6810,8835,4158
6811,8839,4157
6812,8845,4156
6813,8839,4158
6814,8840,4157
6815,8845,4152
6816,8839,4149
6817,8843,4146
6818,8838,4147
6819,8842,4149
6820,8840,4146
6821,8843,4142
6822,8848,4146
6823,8853,4149
6824,8847,4145
6825,8854,4141
6826,8850,4143
6827,8851,4141
6828,8859,4145
6829,8862,4146
6830,8868,4146
6831,8868,4151
6832,8867,4156
6833,8867,4157
6834,8873,4160
6835,8872,4160
6836,8878,4166
6837,8884,4168
6838,8881,4167
6839,8889,4165
6840,8889,4166
6841,8891,4163
6842,8892,4163
6843,8897,4161
6844,8899,4164
6845,8894,4163
6846,8902,4167
6847,8901,4173
6848,8909,4175
6849,8912,4174
6850,8918,4171
6851,8915,4169
6852,8917,4170
6853,8924,4166
6854,8920,4167
6855,8915,4168
6856,8912,4167
6857,8910,4164
6858,8914,4162
6859,8910,4159
6860,8904,4164
6861,8909,4166
6862,8907,4163
6863,8912,4159
6864,8910,4165
6865,8910,4163
6866,8909,4165
6867,8909,4167
6868,8910,4164
6869,8916,4165
6870,8917,4163
6871,8913,4158
6872,8920,4156
6873,8925,4161
6874,8929,4157
6875,8930,4160
6876,8931,4158
6877,8938,4154
6878,8935,4157
6879,8939,4159
6880,8939,4162
6881,8940,4165
6882,8940,4167
6883,8948,4164
6884,8948,4169
6885,8942,4169
6886,8938,4167
6887,8945,4173
6888,8942,4174
6889,8941,4172
6890,8946,4174
6891,8948,4180
6892,8951,4179
6893,8959,4185
6894,8962,4189
6895,8962,4188
6896,8960,4192
6897,8966,4198
6898,8970,4198
6899,8972,4193
6900,8980,4189
6901,8979,4187
6902,8975,4193
6903,8974,4194
6904,8969,4189
6905,8965,4184
6906,8967,4181
6907,8966,4178
6908,8968,4174
6909,8966,4180
6910,8973,4186
6911,8976,4182
6912,8978,4185
6913,8980,4187
6914,8987,4190
6915,8982,4191
6916,8988,4188
6917,8984,4183
6918,8980,4182
6919,8983,4181
6920,8988,4186
6921,8994,4185
6922,8991,4186
6923,8992,4192
6924,8991,4198
6925,8990,4197
6926,8985,4203
6927,8989,4199
6928,8995,4199
6929,8993,4197
6930,8987,4193
6931,8988,4191
6932,8992,4186
6933,8987,4183
6934,8981,4187
6935,8978,4193
6936,8972,4193
6937,8971,4195
6938,8973,4199
6939,8975,4199
6940,8975,4203
6941,8979,4199
6942,8985,4200
6943,8981,4203
6944,8978,4202
6945,8973,4207
6946,8971,4204
6947,8969,4208
6948,8969,4207
6949,8972,4211
6950,8977,4207
6951,8985,4203
6952,8979,4201
6953,8979,4197
6954,8985,4202
6955,8981,4198
6956,8988,4201
6957,8985,4207
6958,8986,4208
6959,8994,4214
6960,8995,4214
6961,8997,4212
6962,8995,4211
6963,9001,4208
6964,8997,4211
6965,9001,4211
6966,9008,4211
6967,9015,4213
6968,9013,4219
6969,9015,4215
6970,9023,4217
6971,9023,4220
6972,9017,4226
6973,9021,4231
6974,9015,4232
6975,9017,4228
6976,9012,4234
6977,9020,4232
6978,9027,4232
6979,9025,4232
6980,9019,4235
6981,9020,4235
6982,9019,4241
6983,9026,4246
6984,9027,4242
6985,9030,4241
6986,9030,4246
6987,9029,4246
6988,9036,4244
6989,9039,4246
6990,9046,4252
6991,9047,4248
6992,9044,4247
6993,9045,4246
6994,9044,4251
6995,9045,4246
6996,9051,4244
6997,9050,4241
6998,9053,4238
6999,9057,4237
7000,9057,4239
7001,9051,4236
7002,9055,4235
7003,9051,4236
7004,9058,4232
7005,9053,4229
7006,9056,4229
7007,9064,4232
7008,9064,4237
7009,9061,4236
7010,9060,4239
7011,9057,4237
7012,9059,4234
7013,9067,4232
7014,9074,4237
7015,9072,4243
7016,9077,4243
7017,9082,4249
7018,9082,4251
7019,9090,4250
7020,9084,4256
7021,9087,4255
7022,9095,4250
7023,9102,4252
7024,9104,4251
7025,9107,4256
7026,9103,4261
7027,9100,4260
7028,9094,4261
7029,9098,4266
7030,9103,4264
7031,9097,4266
7032,9093,4265
7033,9101,4270
7034,9096,4273
7035,9091,4272
7036,9092,4270
7037,9093,4272
7038,9094,4268
7039,9092,4266
7040,9094,4264
7041,9101,4266
7042,9099,4264
7043,9097,4259
7044,9101,4261
7045,9106,4261
7046,9109,4257
7047,9107,4257
7048,9114,4252
7049,9114,4256
7050,9115,4261
7051,9117,4261
7052,9115,4262
7053,9117,4264
7054,9122,4270
7055,9116,4271
7056,9119,4269
7057,9121,4267
7058,9116,4264
7059,9116,4267
7060,9121,4269
7061,9128,4273
7062,9132,4271
7063,9132,4272
7064,9140,4271
7065,9143,4275
7066,9146,4277
7067,9144,4281
7068,9138,4283
7069,9133,4284
7070,9128,4283
7071,9126,4289
7072,9126,4295
7073,9130,4297
7074,9128,4298
7075,9129,4304
7076,9125,4306
7077,9119,4303
7078,9118,4298
7079,9126,4295
7080,9123,4296
7081,9126,4300
7082,9124,4303
7083,9119,4308
7084,9116,4307
7085,9119,4308
7086,9124,4306
7087,9129,4304
7088,9130,4302
7089,9124,4300
7090,9122,4304
7091,9129,4300
7092,9126,4297
7093,9124,4293
7094,9119,4288
7095,9122,4288
7096,9129,4290
7097,9132,4285
7098,9140,4291
7099,9145,4297
7100,9143,4295
7101,9142,4292
7102,9148,4296
7103,9148,4291
7104,9144,4296
7105,9149,4292
7106,9146,4298
7107,9140,4293
7108,9137,4293
7109,9139,4293
7110,9133,4297
7111,9129,4301
7112,9134,4301
7113,9140,4305
7114,9147,4307
7115,9146,4304
7116,9151,4309
7117,9158,4306
7118,9165,4309
7119,9161,4310
7120,9161,4311
7121,9157,4317
7122,9152,4323
7123,9151,4327
7124,9156,4329
7125,9154,4334
7126,9157,4340
7127,9154,4338
7128,9161,4340
7129,9162,4341
7130,9163,4341
7131,9160,4341
7132,9166,4339
7133,9168,4345
7134,9172,4340
7135,9167,4341
7136,9165,4338
7137,9169,4335
7138,9166,4332
7139,9161,4337
7140,9158,4340
7141,9159,4344
7142,9164,4341
7143,9171,4346
7144,9175,4343
7145,9179,4346
7146,9180,4345
7147,9174,4346
7148,9172,4344
7149,9173,4349
7150,9175,4352
7151,9177,4352
7152,9181,4347
7153,9187,4353
7154,9183,4354
7155,9178,4358
7156,9184,4353
7157,9189,4352
7158,9197,4356
7159,9192,4352
7160,9187,4356
7161,9184,4356
7162,9178,4362
7163,9186,4359
7164,9186,4363
7165,9186,4359
7166,9185,4365
7167,9192,4369
7168,9193,4372
7169,9193,4377
7170,9193,4377
7171,9199,4379
7172,9203,4385
7173,9207,4383
7174,9215,4386
7175,9209,4389
7176,9206,4388
7177,9204,4393
7178,9199,4395
7179,9198,4401
7180,9193,4407
7181,9198,4405
7182,9203,4407
7183,9202,4411
7184,9199,4415
7185,9206,4417
7186,9200,4412
7187,9202,4414
7188,9199,4417
7189,9193,4418
7190,9197,4419
7191,9193,4414
7192,9188,4419
7193,9193,4423
7194,9198,4419
7195,9205,4419
7196,9207,4417
7197,9215,4419
7198,9219,4420
7199,9213,4424
7200,9221,4422
7201,9224,4422
7202,9222,4426
7203,9219,4427
7204,9222,4428
7205,9222,4429
7206,9223,4431
7207,9227,4432
7208,9228,4427
7209,9226,4428
7210,9221,4425
7211,9223,4430
7212,9222,4426
7213,9225,4431
7214,9225,4431
7215,9225,4433
7216,9228,4435
7217,9227,4436
7218,9230,4437
7219,9233,4434
7220,9227,4431
7221,9223,4429
7222,9218,4432
7223,9214,4429
7224,9219,4431
7225,9223,4434
7226,9226,4434
7227,9227,4432
7228,9228,4430
7229,9232,4429
7230,9234,4427
7231,9235,4426
7232,9238,4422
7233,9242,4428
7234,9241,4433
7235,9249,4433
7236,9257,4436
7237,9264,4437
7238,9261,4435
7239,9256,4432
7240,9260,4431
7241,9267,4434
7242,9269,4439
7243,9265,4435
7244,9269,4432
7245,9268,4437
7246,9264,4440
7247,9270,4436
7248,9276,4431
7249,9280,4434
7250,9286,4429
7251,9290,4435
7252,9284,4436
7253,9292,4435
7254,9293,4438
7255,9295,4441
7256,9296,4440
7257,9292,4436
7258,9289,4435
7259,9294,4435
7260,9294,4432
7261,9288,4434
7262,9294,4438
7263,9291,4437
7264,9293,4439
7265,9299,4437
7266,9301,4433
7267,9301,4431
7268,9298,4432
7269,9296,4438
7270,9302,4438
7271,9305,4434
7272,9302,4435
7273,9304,4437
7274,9300,4434
7275,9308,4437
7276,9305,4432
7277,9311,4433
7278,9313,4438
7279,9312,4439
7280,9318,4443
7281,9322,4449
7282,9318,4446
7283,9323,4442
7284,9322,4437
7285,9326,4432
7286,9330,4431
7287,9337,4428
7288,9332,4431
7289,9327,4432
7290,9328,4434
7291,9332,4430
7292,9326,4427
7293,9330,4433
7294,9326,4434
7295,9330,4435
7296,9332,4430
7297,9326,4425
7298,9333,4428
7299,9330,4433
7300,9324,4436
7301,9318,4437
7302,9317,4435
7303,9320,4436
7304,9321,4433
7305,9324,4437
7306,9331,4433
7307,9335,4432
7308,9333,4427
7309,9333,4428
7310,9335,4428
7311,9343,4428
7312,9342,4434
7313,9337,4431
7314,9344,4430
7315,9347,4431
7316,9352,4426
7317,9354,4431
7318,9352,4436
7319,9358,4431
7320,9359,4435
7321,9360,4439
7322,9361,4442
7323,9355,4447
7324,9362,4451
7325,9358,4449
7326,9361,4451
7327,9360,4456
7328,9366,4451
7329,9366,4452
7330,9361,4458
7331,9368,4460
7332,9363,4458
7333,9360,4458
7334,9354,4463
7335,9348,4463
7336,9349,4459
7337,9344,4464
7338,9338,4460
7339,9343,4465
7340,9337,4461
7341,9340,4466
7342,9341,4465
7343,9335,4470
7344,9341,4468
7345,9339,4466
7346,9346,4463
7347,9351,4464
7348,9352,4468
7349,9360,4468
7350,9363,4464
7351,9358,4466
7352,9361,4469
7353,9361,4465
7354,9365,4460
7355,9365,4455
7356,9367,4456
7357,9367,4459
7358,9375,4464
7359,9381,4468
7360,9388,4467
7361,9392,4462
7362,9392,4465
7363,9388,4471
7364,9383,4467
7365,9391,4471
7366,9389,4473
7367,9391,4469
7368,9396,4475
7369,9392,4476
7370,9394,4477
7371,9397,4478
7372,9393,4473
7373,9391,4470
7374,9391,4473
7375,9395,4474
7376,9389,4471
7377,9390,4477
7378,9394,4478
7379,9392,4480
7380,9397,4475
7381,9395,4473
7382,9390,4476
7383,9384,4481
7384,9388,4486
7385,9390,4484
7386,9398,4487
7387,9403,4484
7388,9399,4490
7389,9401,4494
7390,9398,4489
7391,9393,4485
7392,9396,4480
7393,9402,4476
7394,9398,4481
7395,9396,4483
7396,9390,4488
7397,9391,4487
7398,9397,4489
7399,9399,4495
7400,9401,4495
7401,9407,4493
7402,9407,4492
7403,9406,4492
7404,9408,4498
7405,9410,4500
7406,9413,4506
7407,9418,4504
7408,9421,4505
7409,9423,4506
7410,9420,4511
7411,9420,4506
7412,9428,4501
7413,9430,4497
7414,9436,4494
7415,9443,4498
7416,9446,4501
7417,9447,4496
7418,9448,4502
7419,9450,4504
7420,9444,4510
7421,9443,4516
7422,9437,4518
7423,9433,4518
7424,9439,4515
7425,9443,4521
7426,9445,4520
7427,9439,4521
7428,9446,4517
7429,9453,4520
7430,9455,4525
7431,9452,4531
7432,9453,4526
7433,9461,4531
7434,9463,4536
7435,9468,4535
7436,9469,4539
7437,9467,4542
7438,9473,4539
7439,9478,4535
7440,9475,4532
7441,9471,4532
7442,9475,4538
7443,9473,4534
7444,9467,4536
7445,9468,4534
7446,9469,4532
7447,9474,4534
7448,9477,4532
7449,9480,4536
7450,9480,4531
7451,9481,4526
7452,9481,4532
7453,9487,4527
7454,9487,4525
7455,9493,4524
7456,9492,4529
7457,9496,4525
7458,9492,4530
7459,9495,4531
7460,9492,4534
7461,9498,4540
7462,9502,4537
7463,9505,4538
7464,9509,4538
7465,9515,4544
7466,9520,4539
7467,9520,4539
7468,9525,4534
7469,9519,4539
7470,9518,4544
7471,9518,4546
7472,9514,4552
7473,9516,4555
7474,9521,4556
7475,9520,4559
7476,9514,4565
7477,9511,4564
7478,9508,4566
7479,9510,4563
7480,9516,4567
7481,9512,4562
7482,9507,4558
7483,9509,4560
7484,9513,4558
7485,9508,4560
7486,9510,4565
7487,9506,4562
7488,9502,4562
7489,9499,4557
7490,9503,4556
7491,9497,4556
7492,9498,4561
7493,9498,4565
7494,9495,4568
7495,9491,4574
7496,9488,4571
7497,9483,4576
7498,9482,4579
7499,9481,4583
7500,9481,4582
7501,9488,4584
7502,9490,4584
7503,9491,4584
7504,9493,4581
7505,9500,4576
7506,9502,4580
7507,9496,4582
7508,9490,4580
7509,9497,4584
7510,9499,4583
7511,9501,4578
7512,9507,4579
7513,9515,4585
7514,9513,4588
7515,9509,4593
7516,9509,4593
7517,9517,4593
7518,9514,4588
7519,9517,4594
7520,9518,4591
7521,9525,4589
7522,9521,4590
7523,9520,4596
7524,9522,4601
7525,9520,4602
7526,9526,4600
7527,9525,4603
7528,9533,4607
7529,9534,4610
7530,9542,4610
7531,9545,4608
7532,9541,4609
7533,9547,4605
7534,9552,4609
7535,9555,4615
7536,9563,4613
7537,9561,4610
7538,9568,4612
7539,9569,4614
7540,9569,4619
7541,9576,4619
7542,9571,4619
7543,9570,4623
7544,9577,4621
7545,9580,4625
7546,9580,4625
7547,9588,4626
7548,9589,4624
7549,9593,4624
7550,9593,4625
7551,9594,4629
7552,9600,4630
7553,9596,4631
7554,9593,4635
7555,9599,4638
7556,9605,4636
7557,9613,4631
7558,9607,4630
7559,9603,4630
7560,9605,4634
7561,9613,4630
7562,9616,4627
7563,9615,4628
7564,9612,4624
7565,9620,4619
7566,9620,4616
7567,9619,4617
7568,9613,4623
7569,9620,4626
7570,9617,4622
7571,9622,4620
7572,9623,4622
7573,9620,4627
7574,9615,4622
7575,9623,4621
7576,9618,4626
7577,9618,4621
7578,9624,4626
7579,9631,4624
7580,9634,4630
7581,9634,4629
7582,9635,4633
7583,9639,4638
7584,9638,4633
7585,9641,4628
7586,9644,4631
7587,9646,4632
7588,9650,4635
7589,9656,4638
7590,9653,4634
7591,9651,4638
7592,9647,4642
7593,9653,4645
7594,9651,4650
7595,9657,4647
7596,9665,4650
7597,9665,4652
7598,9662,4655
7599,9657,4654
7600,9651,4656
7601,9659,4651
7602,9661,4646
7603,9658,4647
7604,9663,4647
7605,9667,4642
7606,9670,4648
7607,9669,4652
7608,9667,4658
7609,9670,4658
7610,9666,4656
7611,9672,4653
7612,9667,4657
7613,9673,4662
7614,9674,4662
7615,9670,4661
7616,9669,4663
7617,9665,4666
7618,9663,4669
7619,9657,4672
7620,9663,4676
7621,9657,4679
7622,9656,4682
7623,9664,4678
7624,9664,4673
7625,9665,4678
7626,9660,4680
7627,9655,4677
7628,9651,4677
7629,9654,4681
7630,9652,4678
7631,9648,4679
7632,9648,4676
7633,9649,4679
7634,9654,4680
7635,9661,4675
7636,9662,4679
7637,9657,4682
7638,9658,4688
7639,9663,4689
7640,9659,4686
7641,9655,4685
7642,9661,4689
7643,9660,4690
7644,9666,4690
7645,9660,4694
7646,9668,4694
7647,9671,4692
7648,9668,4694
7649,9662,4697
7650,9668,4698
7651,9671,4696
7652,9676,4701
7653,9679,4697
7654,9684,4700
7655,9681,4704
7656,9676,4704
7657,9673,4705
7658,9667,4709
7659,9667,4706
7660,9669,4710
7661,9672,4708
7662,9666,4710
7663,9671,4707
7664,9667,4704
7665,9668,4702
7666,9670,4705
7667,9664,4707
7668,9666,4702
7669,9662,4699
7670,9660,4703
7671,9658,4709
7672,9655,4715
7673,9662,4712
7674,9667,4715
7675,9672,4720
7676,9679,4725
7677,9683,4730
7678,9687,4732
7679,9691,4732
7680,9685,4736
7681,9691,4732
7682,9694,4730
7683,9693,4734
7684,9695,4730
7685,9697,4733
7686,9701,4737
7687,9707,4732
7688,9706,4729
7689,9713,4732
7690,9716,4732
7691,9717,4729
7692,9712,4731
7693,9714,4728
7694,9718,4729
7695,9714,4724
7696,9713,4720
7697,9721,4725
7698,9719,4724
7699,9726,4723
7700,9720,4723
7701,9728,4723
7702,9727,4727
7703,9734,4732
7704,9729,4727
7705,9735,4722
7706,9730,4727
7707,9730,4727
7708,9734,4722
7709,9730,4721
7710,9726,4721
7711,9721,4720
7712,9727,4716
7713,9723,4718
7714,9718,4718
7715,9726,4715
7716,9730,4717
7717,9732,4719
7718,9733,4723
7719,9741,4721
7720,9748,4718
7721,9755,4721
7722,9752,4720
7723,9746,4723
7724,9742,4722
7725,9742,4719
7726,9748,4717
7727,9746,4712
7728,9750,4718
7729,9747,4719
7730,9741,4715
7731,9740,4713
7732,9745,4710
7733,9745,4712
7734,9751,4707
7735,9745,4703
7736,9749,4701
7737,9754,4697
7738,9753,4703
7739,9748,4701
7740,9753,4705
7741,9748,4710
7742,9742,4711
7743,9750,4713
7744,9758,4709
7745,9758,4704
7746,9765,4702
7747,9770,4698
7748,9771,4704
7749,9767,4707
7750,9772,4702
7751,9777,4700
7752,9772,4704
7753,9770,4700
7754,9773,4705
7755,9781,4702
7756,9779,4701
7757,9782,4698
7758,9781,4698
7759,9787,4699
7760,9788,4698
7761,9793,4694
7762,9800,4689
7763,9798,4693
7764,9799,4690
7765,9796,4690
7766,9799,4686
7767,9804,4684
7768,9811,4683
7769,9817,4685
7770,9820,4688
7771,9826,4694
7772,9828,4690
7773,9827,4691
7774,9828,4690
7775,9829,4691
7776,9825,4689
7777,9831,4684
7778,9826,4683
7779,9827,4684
7780,9832,4679
7781,9838,4681
7782,9833,4679
7783,9827,4680
7784,9824,4686
7785,9828,4691
7786,9827,4692
7787,9822,4697
7788,9827,4693
7789,9835,4689
7790,9842,4689
7791,9843,4684
7792,9850,4680
7793,9846,4684
7794,9845,4685
7795,9844,4688
7796,9843,4688
7797,9839,4690
7798,9842,4692
7799,9844,4698
7800,9846,4704
7801,9850,4700
7802,9845,4701
7803,9846,4705
7804,9849,4711
7805,9845,4711
7806,9852,4708
7807,9857,4714
7808,9851,4710
7809,9846,4715
7810,9844,4717
7811,9850,4719
7812,9848,4721
7813,9849,4716
7814,9844,4717
7815,9850,4713
7816,9846,4708
7817,9847,4712
7818,9848,4716
7819,9854,4713
7820,9856,4711
7821,9853,4707
7822,9854,4706
7823,9857,4703
7824,9860,4705
7825,9859,4711
7826,9867,4710
7827,9873,4710
7828,9869,4707
7829,9863,4702
7830,9859,4702
7831,9866,4708
7832,9873,4704
7833,9874,4699
7834,9874,4705
7835,9879,4703
7836,9878,4699
7837,9886,4705
7838,9894,4700
7839,9901,4704
7840,9898,4707
7841,9895,4708
7842,9891,4704
7843,9892,4710
7844,9900,4707
7845,9894,4712
7846,9901,4709
7847,9906,4713
7848,9902,4709
7849,9903,4714
7850,9899,4717
7851,9906,4714
7852,9901,4709
7853,9908,4712
7854,9913,4714
7855,9919,4716
7856,9925,4711
7857,9927,4713
7858,9929,4717
7859,9923,4715
7860,9931,4719
7861,9934,4718
7862,9940,4722
7863,9948,4723
7864,9948,4729
7865,9954,4734
7866,9951,4730
7867,9954,4732
7868,9949,4734
7869,9946,4731
7870,9953,4727
7871,9947,4726
7872,9948,4724
7873,9952,4728
7874,9955,4733
7875,9949,4732
7876,9957,4737
7877,9965,4736
7878,9959,4737
7879,9964,4732
